x,y,z
-0.1033935546875,0.080322265625,1.0113525390625
-0.1024169921875,0.07958984375,1.0118408203125
-0.102783203125,0.0789794921875,1.0135498046875
-0.1038818359375,0.0794677734375,1.01416015625
-0.103271484375,0.080322265625,1.0130615234375
-0.102294921875,0.0804443359375,1.0128173828125
-0.103515625,0.0802001953125,1.0142822265625
-0.10498046875,0.079833984375,1.0147705078125
-0.10400390625,0.0797119140625,1.013427734375
-0.102294921875,0.079833984375,1.0125732421875
-0.101806640625,0.07958984375,1.01416015625
-0.10107421875,0.079833984375,1.0159912109375
-0.099853515625,0.0814208984375,1.0162353515625
-0.1002197265625,0.082763671875,1.015380859375
-0.1019287109375,0.08251953125,1.0146484375
-0.1021728515625,0.08154296875,1.01416015625
-0.10107421875,0.0816650390625,1.01416015625
-0.1005859375,0.0823974609375,1.013916015625
-0.100341796875,0.082275390625,1.012939453125
-0.099609375,0.0809326171875,1.0120849609375
-0.099853515625,0.0804443359375,1.0128173828125
-0.1014404296875,0.0810546875,1.0135498046875
-0.1024169921875,0.0811767578125,1.0130615234375
-0.1016845703125,0.080078125,1.0126953125
-0.1009521484375,0.0797119140625,1.0133056640625
-0.1011962890625,0.0809326171875,1.013916015625
-0.1019287109375,0.081787109375,1.0140380859375
-0.1019287109375,0.0811767578125,1.0142822265625
-0.1011962890625,0.080322265625,1.0142822265625
-0.1014404296875,0.0802001953125,1.0137939453125
-0.1029052734375,0.080810546875,1.0133056640625
-0.103759765625,0.081787109375,1.013427734375
-0.1033935546875,0.082275390625,1.013916015625
-0.103515625,0.0814208984375,1.0140380859375
-0.104248046875,0.0799560546875,1.0135498046875
-0.1036376953125,0.0792236328125,1.012939453125
-0.1029052734375,0.0792236328125,1.01318359375
-0.10400390625,0.0791015625,1.0135498046875
-0.1048583984375,0.0794677734375,1.0128173828125
-0.1041259765625,0.080322265625,1.0120849609375
-0.1038818359375,0.0802001953125,1.01318359375
-0.104248046875,0.0792236328125,1.0150146484375
-0.1036376953125,0.07861328125,1.0150146484375
-0.1026611328125,0.0792236328125,1.0137939453125
-0.10302734375,0.0804443359375,1.012939453125
-0.1041259765625,0.0816650390625,1.0125732421875
-0.1044921875,0.082275390625,1.0128173828125
-0.1038818359375,0.0816650390625,1.01416015625
-0.1033935546875,0.079345703125,1.015625
-0.1036376953125,0.0777587890625,1.01513671875
-0.104736328125,0.0791015625,1.0130615234375
-0.1046142578125,0.0811767578125,1.01220703125
-0.1031494140625,0.0809326171875,1.013427734375
-0.1026611328125,0.079345703125,1.0140380859375
-0.103759765625,0.0794677734375,1.012451171875
-0.1033935546875,0.0806884765625,1.0108642578125
-0.101806640625,0.080322265625,1.0115966796875
-0.1015625,0.078857421875,1.012451171875
-0.101806640625,0.0787353515625,1.0111083984375
-0.1007080078125,0.07958984375,1.010009765625
-0.099853515625,0.07958984375,1.01220703125
-0.1011962890625,0.078857421875,1.0152587890625
-0.102783203125,0.078857421875,1.015869140625
-0.102783203125,0.0794677734375,1.014892578125
-0.1016845703125,0.0794677734375,1.0150146484375
-0.100341796875,0.0789794921875,1.0155029296875
-0.10009765625,0.078857421875,1.0150146484375
-0.10107421875,0.0791015625,1.01416015625
-0.101318359375,0.079345703125,1.013916015625
-0.0999755859375,0.0797119140625,1.014404296875
-0.0992431640625,0.0802001953125,1.0147705078125
-0.10009765625,0.0802001953125,1.0147705078125
-0.100830078125,0.0799560546875,1.0145263671875
-0.1011962890625,0.080322265625,1.0142822265625
-0.1026611328125,0.0809326171875,1.0130615234375
-0.103759765625,0.0797119140625,1.011962890625
-0.1029052734375,0.0765380859375,1.0126953125
-0.101806640625,0.0745849609375,1.0142822265625
-0.10205078125,0.075927734375,1.0140380859375
-0.102294921875,0.07861328125,1.012451171875
-0.1009521484375,0.0791015625,1.011474609375
-0.0989990234375,0.078125,1.0108642578125
-0.098388671875,0.0784912109375,1.010009765625
-0.099853515625,0.07958984375,1.010986328125
-0.1014404296875,0.0794677734375,1.0135498046875
-0.1009521484375,0.078857421875,1.0146484375
-0.099365234375,0.079345703125,1.013671875
-0.0994873046875,0.0802001953125,1.0133056640625
-0.10107421875,0.07958984375,1.0140380859375
-0.101806640625,0.0784912109375,1.013916015625
-0.1007080078125,0.0780029296875,1.0133056640625
-0.099853515625,0.0784912109375,1.013427734375
-0.100341796875,0.0789794921875,1.0142822265625
-0.1011962890625,0.0789794921875,1.0146484375
-0.1015625,0.0789794921875,1.0140380859375
-0.101806640625,0.079833984375,1.01318359375
-0.1021728515625,0.080810546875,1.013671875
-0.101806640625,0.0804443359375,1.01416015625
-0.100830078125,0.0797119140625,1.01318359375
-0.1005859375,0.080322265625,1.0125732421875
-0.1007080078125,0.0804443359375,1.0145263671875
-0.1009521484375,0.078369140625,1.016357421875
-0.101806640625,0.076904296875,1.0157470703125
-0.1029052734375,0.0787353515625,1.0147705078125
-0.1026611328125,0.08056640625,1.0152587890625
-0.1015625,0.079345703125,1.01513671875
-0.1019287109375,0.0775146484375,1.013916015625
-0.1033935546875,0.0782470703125,1.013916015625
-0.1036376953125,0.079833984375,1.01513671875
-0.1029052734375,0.0797119140625,1.015869140625
-0.1024169921875,0.0789794921875,1.01513671875
-0.1021728515625,0.0792236328125,1.0140380859375
-0.1015625,0.0794677734375,1.0128173828125
-0.1009521484375,0.0791015625,1.0128173828125
-0.100341796875,0.07958984375,1.01416015625
-0.099853515625,0.08056640625,1.01513671875
-0.099609375,0.080322265625,1.0145263671875
-0.0999755859375,0.0792236328125,1.013671875
-0.100830078125,0.079345703125,1.013916015625
-0.101318359375,0.08056640625,1.014404296875
-0.1007080078125,0.0814208984375,1.01416015625
-0.1005859375,0.0821533203125,1.0137939453125
-0.1016845703125,0.0821533203125,1.0135498046875
-0.10302734375,0.0806884765625,1.0128173828125
-0.10302734375,0.0789794921875,1.0118408203125
-0.1021728515625,0.0791015625,1.0108642578125
-0.10205078125,0.080078125,1.010009765625
-0.1021728515625,0.0799560546875,1.01025390625
-0.1015625,0.0792236328125,1.011962890625
-0.099853515625,0.079345703125,1.01318359375
-0.098876953125,0.0802001953125,1.0123291015625
-0.1007080078125,0.0804443359375,1.0106201171875
-0.1031494140625,0.080078125,1.010986328125
-0.1021728515625,0.0797119140625,1.012939453125
-0.099365234375,0.0794677734375,1.01318359375
-0.0994873046875,0.0794677734375,1.01171875
-0.1016845703125,0.079345703125,1.0115966796875
-0.101806640625,0.0792236328125,1.0137939453125
-0.10009765625,0.0792236328125,1.0152587890625
-0.100341796875,0.079345703125,1.0147705078125
-0.102294921875,0.079345703125,1.014892578125
-0.102783203125,0.0792236328125,1.015869140625
-0.101318359375,0.0799560546875,1.0155029296875
-0.10009765625,0.0806884765625,1.0140380859375
-0.1005859375,0.0802001953125,1.0142822265625
-0.1021728515625,0.0789794921875,1.015380859375
-0.103271484375,0.07861328125,1.01513671875
-0.1026611328125,0.0792236328125,1.0142822265625
-0.1016845703125,0.0791015625,1.0140380859375
-0.10205078125,0.078125,1.0135498046875
-0.1029052734375,0.0777587890625,1.0128173828125
-0.1025390625,0.0780029296875,1.012939453125
-0.1016845703125,0.077880859375,1.0130615234375
-0.101806640625,0.0782470703125,1.011962890625
-0.102294921875,0.0794677734375,1.0111083984375
-0.1025390625,0.079833984375,1.0120849609375
-0.10205078125,0.0787353515625,1.0130615234375
-0.1014404296875,0.07861328125,1.0130615234375
-0.1014404296875,0.0802001953125,1.01318359375
-0.1021728515625,0.0809326171875,1.013671875
-0.102294921875,0.079833984375,1.0140380859375
-0.101318359375,0.0791015625,1.0142822265625
-0.10107421875,0.0797119140625,1.0140380859375
-0.1019287109375,0.080322265625,1.0130615234375
-0.1026611328125,0.079833984375,1.0128173828125
-0.1029052734375,0.0787353515625,1.01416015625
-0.103271484375,0.078369140625,1.0152587890625
-0.103515625,0.07861328125,1.0145263671875
-0.1036376953125,0.0784912109375,1.0130615234375
-0.1036376953125,0.078125,1.01171875
-0.1033935546875,0.07861328125,1.0106201171875
-0.1026611328125,0.0794677734375,1.0107421875
-0.10205078125,0.079345703125,1.0115966796875
-0.101806640625,0.078369140625,1.0115966796875
-0.1009521484375,0.0784912109375,1.010986328125
-0.099609375,0.0792236328125,1.01123046875
-0.0989990234375,0.0797119140625,1.0120849609375
-0.099365234375,0.080078125,1.0123291015625
-0.099609375,0.0806884765625,1.012451171875
-0.0992431640625,0.08056640625,1.012939453125
-0.09912109375,0.079833984375,1.0133056640625
-0.099365234375,0.0794677734375,1.0130615234375
-0.099365234375,0.07958984375,1.012939453125
-0.098876953125,0.0792236328125,1.013671875
-0.0986328125,0.0787353515625,1.0140380859375
-0.099365234375,0.0792236328125,1.0135498046875
-0.1002197265625,0.080810546875,1.0125732421875
-0.1004638671875,0.081298828125,1.0118408203125
-0.0999755859375,0.0802001953125,1.01123046875
-0.099609375,0.079345703125,1.0113525390625
-0.099853515625,0.0794677734375,1.0133056640625
-0.1007080078125,0.0794677734375,1.0155029296875
-0.10107421875,0.07958984375,1.015869140625
-0.10009765625,0.08154296875,1.0145263671875
-0.0992431640625,0.0831298828125,1.0140380859375
-0.0999755859375,0.081298828125,1.0152587890625
-0.101318359375,0.078125,1.01611328125
-0.1014404296875,0.0784912109375,1.0159912109375
-0.1004638671875,0.0809326171875,1.0157470703125
-0.1004638671875,0.08154296875,1.0155029296875
-0.1009521484375,0.0809326171875,1.014892578125
-0.0999755859375,0.08154296875,1.0152587890625
-0.0982666015625,0.0821533203125,1.016357421875
-0.098388671875,0.0806884765625,1.01611328125
-0.0994873046875,0.0792236328125,1.0145263671875
-0.099365234375,0.0797119140625,1.0145263671875
-0.098876953125,0.080810546875,1.0157470703125
-0.0994873046875,0.081298828125,1.0152587890625
-0.100341796875,0.08154296875,1.0140380859375
-0.1002197265625,0.0814208984375,1.01513671875
-0.1004638671875,0.08056640625,1.0166015625
-0.1015625,0.079833984375,1.015869140625
-0.1014404296875,0.0799560546875,1.0146484375
-0.1004638671875,0.0804443359375,1.01513671875
-0.1005859375,0.0811767578125,1.015869140625
-0.1014404296875,0.0816650390625,1.0150146484375
-0.1007080078125,0.0806884765625,1.013671875
-0.0994873046875,0.079345703125,1.0135498046875
-0.099365234375,0.0792236328125,1.013916015625
-0.0992431640625,0.0799560546875,1.01416015625
-0.0989990234375,0.0799560546875,1.01416015625
-0.099853515625,0.07958984375,1.013916015625
-0.1011962890625,0.0797119140625,1.0137939453125
-0.1009521484375,0.0799560546875,1.014404296875
-0.10009765625,0.0799560546875,1.015380859375
-0.10009765625,0.0797119140625,1.015625
-0.1002197265625,0.0791015625,1.0145263671875
-0.0999755859375,0.078857421875,1.01318359375
-0.10009765625,0.079833984375,1.0128173828125
-0.10009765625,0.0809326171875,1.013427734375
-0.0994873046875,0.081298828125,1.0140380859375
-0.10009765625,0.081298828125,1.0140380859375
-0.10205078125,0.0816650390625,1.0140380859375
-0.102294921875,0.08203125,1.0142822265625
-0.1004638671875,0.081787109375,1.0142822265625
-0.099609375,0.081298828125,1.0133056640625
-0.1005859375,0.0804443359375,1.0120849609375
-0.1009521484375,0.0799560546875,1.0115966796875
-0.099853515625,0.0804443359375,1.0118408203125
-0.0992431640625,0.08203125,1.0123291015625
-0.0994873046875,0.0826416015625,1.0128173828125
-0.0994873046875,0.081298828125,1.0128173828125
-0.099365234375,0.0789794921875,1.0126953125
-0.100341796875,0.077880859375,1.01318359375
-0.1016845703125,0.0780029296875,1.01416015625
-0.1019287109375,0.0782470703125,1.014892578125
-0.10107421875,0.0784912109375,1.01513671875
-0.1002197265625,0.078857421875,1.0152587890625
-0.099853515625,0.0791015625,1.0150146484375
-0.0994873046875,0.0787353515625,1.0146484375
-0.099365234375,0.07861328125,1.0145263671875
-0.10009765625,0.0797119140625,1.014404296875
-0.1011962890625,0.08056640625,1.014404296875
-0.1016845703125,0.07958984375,1.0147705078125
-0.1016845703125,0.0791015625,1.015380859375
-0.101806640625,0.0811767578125,1.015380859375
-0.1016845703125,0.0828857421875,1.014892578125
-0.1011962890625,0.08154296875,1.0152587890625
-0.1016845703125,0.0797119140625,1.0159912109375
-0.1029052734375,0.0802001953125,1.016357421875
-0.10302734375,0.0810546875,1.0162353515625
-0.1026611328125,0.080322265625,1.015380859375
-0.1036376953125,0.0802001953125,1.013916015625
-0.1044921875,0.081298828125,1.0133056640625
-0.1031494140625,0.0810546875,1.013916015625
-0.101318359375,0.079345703125,1.013916015625
-0.101318359375,0.0794677734375,1.013427734375
-0.1019287109375,0.08154296875,1.013671875
-0.1016845703125,0.0828857421875,1.014404296875
-0.1014404296875,0.0819091796875,1.013916015625
-0.1015625,0.0799560546875,1.0133056640625
-0.1016845703125,0.07861328125,1.0135498046875
-0.101318359375,0.0787353515625,1.013916015625
-0.10107421875,0.0799560546875,1.01416015625
-0.1005859375,0.0809326171875,1.015380859375
-0.0999755859375,0.0810546875,1.0159912109375
-0.1005859375,0.0806884765625,1.0146484375
-0.1016845703125,0.080322265625,1.0137939453125
-0.1014404296875,0.080810546875,1.014892578125
-0.1005859375,0.08251953125,1.015625
-0.1011962890625,0.0836181640625,1.0142822265625
-0.1011962890625,0.0821533203125,1.012939453125
-0.0994873046875,0.0806884765625,1.0130615234375
-0.098876953125,0.0814208984375,1.0137939453125
-0.1009521484375,0.08154296875,1.0145263671875
-0.101806640625,0.0794677734375,1.01513671875
-0.10009765625,0.0782470703125,1.014892578125
-0.099609375,0.078857421875,1.013671875
-0.1009521484375,0.0784912109375,1.012939453125
-0.10107421875,0.0777587890625,1.012939453125
-0.10009765625,0.0792236328125,1.0125732421875
-0.10107421875,0.0802001953125,1.01123046875
-0.102294921875,0.0782470703125,1.0103759765625
-0.1014404296875,0.0765380859375,1.010986328125
-0.100341796875,0.0782470703125,1.0120849609375
-0.10107421875,0.0806884765625,1.0123291015625
-0.1014404296875,0.08154296875,1.01220703125
-0.10009765625,0.081787109375,1.0128173828125
-0.099365234375,0.081787109375,1.0140380859375
-0.101318359375,0.0811767578125,1.0142822265625
-0.1033935546875,0.08056640625,1.0135498046875
-0.1029052734375,0.0804443359375,1.0135498046875
-0.100830078125,0.0806884765625,1.0142822265625
-0.099853515625,0.0810546875,1.0146484375
-0.1002197265625,0.08154296875,1.0137939453125
-0.1009521484375,0.08154296875,1.0126953125
-0.1014404296875,0.0810546875,1.0123291015625
-0.1014404296875,0.080322265625,1.0125732421875
-0.1007080078125,0.07958984375,1.0123291015625
-0.100341796875,0.0794677734375,1.0120849609375
-0.1011962890625,0.080322265625,1.012451171875
-0.102294921875,0.0810546875,1.012939453125
-0.1021728515625,0.080078125,1.0130615234375
-0.1014404296875,0.0787353515625,1.01318359375
-0.1015625,0.0794677734375,1.013671875
-0.10205078125,0.081787109375,1.0140380859375
-0.1015625,0.0830078125,1.0142822265625
-0.10107421875,0.082763671875,1.01416015625
-0.1014404296875,0.0826416015625,1.0137939453125
-0.10205078125,0.0830078125,1.013427734375
-0.1016845703125,0.0826416015625,1.0130615234375
-0.10107421875,0.0816650390625,1.01220703125
-0.101318359375,0.0809326171875,1.0115966796875
-0.1021728515625,0.08056640625,1.0125732421875
-0.1021728515625,0.0806884765625,1.01416015625
-0.101806640625,0.0810546875,1.014404296875
-0.10205078125,0.0811767578125,1.0137939453125
-0.102783203125,0.0806884765625,1.0142822265625
-0.1029052734375,0.080322265625,1.0145263671875
-0.10205078125,0.0804443359375,1.0125732421875
-0.1009521484375,0.080322265625,1.0106201171875
-0.10009765625,0.080078125,1.0113525390625
-0.099609375,0.0804443359375,1.0130615234375
-0.099609375,0.08056640625,1.0123291015625
-0.0997314453125,0.07958984375,1.011474609375
-0.10009765625,0.0789794921875,1.012939453125
-0.1005859375,0.07958984375,1.01416015625
-0.1009521484375,0.0799560546875,1.012939453125
-0.10107421875,0.079345703125,1.01220703125
-0.1015625,0.0791015625,1.01318359375
-0.1025390625,0.079833984375,1.0133056640625
-0.1033935546875,0.0804443359375,1.0118408203125
-0.103515625,0.0806884765625,1.0115966796875
-0.1029052734375,0.08056640625,1.012939453125
-0.10205078125,0.0799560546875,1.0137939453125
-0.1014404296875,0.0792236328125,1.0140380859375
-0.1015625,0.079345703125,1.014892578125
-0.10205078125,0.0804443359375,1.0152587890625
-0.1019287109375,0.0811767578125,1.014404296875
-0.101318359375,0.0806884765625,1.014404296875
-0.1009521484375,0.080078125,1.0157470703125
-0.10107421875,0.0806884765625,1.0157470703125
-0.1005859375,0.0816650390625,1.0128173828125
-0.099609375,0.080322265625,1.010986328125
-0.0992431640625,0.078125,1.0135498046875
-0.1002197265625,0.0777587890625,1.0169677734375
-0.1016845703125,0.078857421875,1.016845703125
-0.1021728515625,0.0794677734375,1.0150146484375
-0.1009521484375,0.080078125,1.014892578125
-0.0994873046875,0.0809326171875,1.01513671875
-0.0997314453125,0.0802001953125,1.014404296875
-0.1004638671875,0.0791015625,1.0142822265625
-0.099609375,0.0802001953125,1.0147705078125
-0.0987548828125,0.0814208984375,1.0140380859375
-0.10009765625,0.0797119140625,1.0125732421875
-0.1014404296875,0.07763671875,1.0125732421875
-0.10107421875,0.0787353515625,1.0137939453125
-0.1007080078125,0.080322265625,1.014404296875
-0.10107421875,0.07958984375,1.013916015625
-0.1002197265625,0.0784912109375,1.0128173828125
-0.0994873046875,0.079345703125,1.0118408203125
-0.10107421875,0.079833984375,1.012939453125
-0.1024169921875,0.0789794921875,1.0150146484375
-0.101318359375,0.0782470703125,1.0146484375
-0.1004638671875,0.078857421875,1.01220703125
-0.10107421875,0.080078125,1.011474609375
